Duracion;DuracionAscendente;DuracionDescendente;GradienteAscendente;GradienteDescendente;Volumen;Qmax_GEOM;CaudalBaseEscalon;HoraEpisodio;VolumenEpisodio;DuracionEpisodio;Volumen -4;Duracion -4;Distancia de -4;Volumen -3;Duracion -3;Distancia de -3;Volumen -2;Duracion -2;Distancia de -2;Volumen -1;Duracion -1;Distancia de -1;Volumen 1;Duracion 1;Distancia de 1;Volumen 2;Duracion 2;Distancia de 2;Volumen 3;Duracion 3;Distancia de 3;Volumen 4;Duracion 4;Distancia de 4;VolumenCercanoMas1.1;DistanciaCercanoMas1.1;Etiqueta
36;15;13;0.010000000000000002;0.01153846153846154;3.998000000000001;0.15000000000000002;0;10.25;3.998000000000001;36;0.999;16;2208;3.9949999999999997;45;1751;0.999;16;1726;1.9969999999999999;30;1588;12.995999999999999;102;504;2.9969999999999994;46;10178;2.9920000000000004;32;10236;3.0;30;12212;12.995999999999999;504;Cisternas
102;64;28;0.0027343750000000003;0.00625;12.995999999999999;0.17500000000000002;0;10.25;12.995999999999999;102;3.9949999999999997;45;2291;0.999;16;2266;1.9969999999999999;30;2128;3.998000000000001;36;504;2.9969999999999994;46;9572;2.9920000000000004;32;9630;3.0;30;11606;1.9979999999999996;22;12100;3.998000000000001;504;Grifos
46;5;5;0.0125;0.0125;2.9969999999999994;0.0625;0;13.483333333333333;2.9969999999999994;46;0.999;16;11940;1.9969999999999999;30;11802;3.998000000000001;36;10178;12.995999999999999;102;9572;2.9920000000000004;32;12;3.0;30;1988;1.9979999999999996;22;2482;0.999;16;5199;2.9920000000000004;12;Grifos
32;13;13;0.009615384615384616;0.009615384615384616;2.9920000000000004;0.125;0;13.45;2.9920000000000004;32;1.9969999999999999;30;11860;3.998000000000001;36;10236;12.995999999999999;102;9630;2.9969999999999994;46;12;3.0;30;1944;1.9979999999999996;22;2438;0.999;16;5155;0.999;16;5662;2.9969999999999994;12;Grifos
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;13.383333333333333;3.0;30;3.998000000000001;36;12212;12.995999999999999;102;11606;2.9969999999999994;46;1988;2.9920000000000004;32;1944;1.9979999999999996;22;464;0.999;16;3181;0.999;16;3688;9.997999999999996;83;5558;1.9979999999999996;464;Cisternas
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;13.616666666666667;1.9979999999999996;22;12.995999999999999;102;12100;2.9969999999999994;46;2482;2.9920000000000004;32;2438;3.0;30;464;0.999;16;2695;0.999;16;3202;9.997999999999996;83;5072;1.998;25;5736;3.0;464;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.9;0.999;16;2.9969999999999994;46;5199;2.9920000000000004;32;5155;3.0;30;3181;1.9979999999999996;22;2695;0.999;16;491;9.997999999999996;83;2361;1.998;25;3025;2.001;26;3082;9.997999999999996;2361;Fugas
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.35;0.999;16;2.9920000000000004;32;5662;3.0;30;3688;1.9979999999999996;22;3202;0.999;16;491;9.997999999999996;83;1854;1.998;25;2518;2.001;26;2575;3.0;30;2652;9.997999999999996;1854;Fugas
83;14;22;0.010714285714285716;0.00681818181818182;9.997999999999996;0.15000000000000002;0;15.516666666666667;9.997999999999996;83;3.0;30;5558;1.9979999999999996;22;5072;0.999;16;2361;0.999;16;1854;1.998;25;581;2.001;26;638;3.0;30;715;0.999;16;993;1.998;581;Grifos
25;9;9;0.011111111111111112;0.011111111111111112;1.998;0.1;0;15.583333333333334;1.998;25;1.9979999999999996;22;5736;0.999;16;3025;0.999;16;2518;9.997999999999996;83;581;2.001;26;32;3.0;30;109;0.999;16;387;0.999;16;450;2.001;32;Grifos
26;11;11;0.009090909090909092;0.009090909090909092;2.001;0.1;0;15.533333333333333;2.001;26;0.999;16;3082;0.999;16;2575;9.997999999999996;83;638;1.998;25;32;3.0;30;51;0.999;16;329;0.999;16;392;0.999;16;411;1.998;32;Grifos
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;15.816666666666666;3.0;30;0.999;16;2652;9.997999999999996;83;715;1.998;25;109;2.001;26;51;0.999;16;248;0.999;16;311;0.999;16;330;0.999;16;369;2.001;51;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.45;0.999;16;9.997999999999996;83;993;1.998;25;387;2.001;26;329;3.0;30;248;0.999;16;47;0.999;16;66;0.999;16;105;0.999;16;188;3.0;248;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.5;0.999;16;1.998;25;450;2.001;26;392;3.0;30;311;0.999;16;47;0.999;16;3;0.999;16;42;0.999;16;125;0.999;16;634;3.0;311;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.816666666666666;0.999;16;2.001;26;411;3.0;30;330;0.999;16;66;0.999;16;3;0.999;16;23;0.999;16;106;0.999;16;615;6.998;45;4989;3.0;330;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.466666666666667;0.999;16;3.0;30;369;0.999;16;105;0.999;16;42;0.999;16;23;0.999;16;67;0.999;16;576;6.998;45;4950;0.999;16;5056;3.0;369;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.85;0.999;16;0.999;16;188;0.999;16;125;0.999;16;106;0.999;16;67;0.999;16;493;6.998;45;4867;0.999;16;4973;0.999;16;4992;3.0;452;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;15.333333333333334;0.999;16;0.999;16;634;0.999;16;615;0.999;16;576;0.999;16;493;6.998;45;4358;0.999;16;4464;0.999;16;4483;2.9979999999999998;29;4976;0;3600;Grifos
45;26;15;0.009134615384615385;0.015833333333333335;6.998;0.23750000000000002;0;16.233333333333334;6.998;45;0.999;16;4989;0.999;16;4950;0.999;16;4867;0.999;16;4358;0.999;16;61;0.999;16;80;2.9979999999999998;29;573;0.999;16;1094;2.9979999999999998;573;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.0;0.999;16;0.999;16;5056;0.999;16;4973;0.999;16;4464;6.998;45;61;0.999;16;3;2.9979999999999998;29;496;0.999;16;1017;0.999;16;11231;6.998;61;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.316666666666666;0.999;16;0.999;16;4992;0.999;16;4483;6.998;45;80;0.999;16;3;2.9979999999999998;29;477;0.999;16;998;0.999;16;11212;6.999;40;11331;6.998;80;Grifos
29;14;14;0.010714285714285716;0.010714285714285716;2.9979999999999998;0.15000000000000002;0;17.533333333333335;2.9979999999999998;29;0.999;16;4976;6.998;45;573;0.999;16;496;0.999;16;477;0.999;16;492;0.999;16;10706;6.999;40;10825;8.000000000000002;47;11346;6.998;573;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;17.216666666666665;0.999;16;6.998;45;1094;0.999;16;1017;0.999;16;998;2.9979999999999998;29;492;0.999;16;10198;6.999;40;10317;8.000000000000002;47;10838;0.999;16;15855;2.9979999999999998;492;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;19.45;0.999;16;0.999;16;11231;0.999;16;11212;2.9979999999999998;29;10706;0.999;16;10198;6.999;40;103;8.000000000000002;47;624;0.999;16;5641;0.999;16;5906;6.999;103;Fugas
40;17;17;0.014705882352941176;0.014705882352941176;6.999;0.25;0;20.433333333333334;6.999;40;0.999;16;11331;2.9979999999999998;29;10825;0.999;16;10317;0.999;16;103;8.000000000000002;47;481;0.999;16;5498;0.999;16;5763;4.000000000000001;37;6019;8.000000000000002;481;Grifos
47;19;24;0.013815789473684212;0.010937500000000001;8.000000000000002;0.2625;0;20.116666666666667;8.000000000000002;47;2.9979999999999998;29;11346;0.999;16;10838;0.999;16;624;6.999;40;481;0.999;16;4970;0.999;16;5235;4.000000000000001;37;5491;0.999;16;6009;6.999;481;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;21.733333333333334;0.999;16;0.999;16;15855;0.999;16;5641;6.999;40;5498;8.000000000000002;47;4970;0.999;16;249;4.000000000000001;37;505;0.999;16;1023;3.0000000000000004;43;2906;4.000000000000001;505;Fugas
16;5;5;0.0125;0.0125;0.999;0.0625;0;21.15;0.999;16;0.999;16;5906;6.999;40;5763;8.000000000000002;47;5235;0.999;16;249;4.000000000000001;37;240;0.999;16;758;3.0000000000000004;43;2641;2.997;28;5026;4.000000000000001;240;Fugas
37;13;13;0.010576923076923078;0.010576923076923078;4.000000000000001;0.1375;0;21.416666666666668;4.000000000000001;37;6.999;40;6019;8.000000000000002;47;5491;0.999;16;505;0.999;16;240;0.999;16;481;3.0000000000000004;43;2364;2.997;28;4749;1.996;27;4820;3.0000000000000004;2364;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;21.05;0.999;16;8.000000000000002;47;6009;0.999;16;1023;0.999;16;758;4.000000000000001;37;481;3.0000000000000004;43;1867;2.997;28;4252;1.996;27;4323;0.999;16;4450;4.000000000000001;481;Cisternas
43;28;11;0.0035714285714285718;0.009090909090909092;3.0000000000000004;0.1;0;22.433333333333334;3.0000000000000004;43;0.999;16;2906;0.999;16;2641;4.000000000000001;37;2364;0.999;16;1867;2.997;28;2342;1.996;27;2413;0.999;16;2540;4.000000000000001;37;5179;2.997;2342;Grifos
28;12;12;0.012500000000000002;0.012500000000000002;2.997;0.15000000000000002;0;23.183333333333334;2.997;28;0.999;16;5026;4.000000000000001;37;4749;0.999;16;4252;3.0000000000000004;43;2342;1.996;27;43;0.999;16;170;4.000000000000001;37;2809;3.9960000000000013;43;2852;1.996;43;Cisternas
27;9;9;0.009722222222222222;0.009722222222222222;1.996;0.08750000000000001;0;23.366666666666667;1.996;27;4.000000000000001;37;4820;0.999;16;4323;3.0000000000000004;43;2413;2.997;28;43;0.999;16;100;4.000000000000001;37;2739;3.9960000000000013;43;2782;4.000000000000001;37;3096;2.997;43;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;23.483333333333334;0.999;16;0.999;16;4450;3.0000000000000004;43;2540;2.997;28;170;1.996;27;100;4.000000000000001;37;2623;3.9960000000000013;43;2666;4.000000000000001;37;2980;2.998;29;34172;1.996;100;Grifos
37;13;13;0.010576923076923078;0.010576923076923078;4.000000000000001;0.1375;0;23.466666666666665;4.000000000000001;37;3.0000000000000004;43;5179;2.997;28;2809;1.996;27;2739;0.999;16;2623;3.9960000000000013;43;6;4.000000000000001;37;320;2.998;29;31512;3.9960000000000004;35;31631;3.9960000000000013;6;Cisternas
43;28;14;0.005357142857142858;0.010714285714285716;3.9960000000000013;0.15000000000000002;0;23.183333333333334;3.9960000000000013;43;2.997;28;2852;1.996;27;2782;0.999;16;2666;4.000000000000001;37;6;4.000000000000001;37;271;2.998;29;31463;3.9960000000000004;35;31582;0.999;16;34021;4.000000000000001;6;Cisternas
37;13;13;0.010576923076923078;0.010576923076923078;4.000000000000001;0.1375;0;23.416666666666668;4.000000000000001;37;1.996;27;3096;0.999;16;2980;4.000000000000001;37;320;3.9960000000000013;43;271;2.998;29;31155;3.9960000000000004;35;31274;0.999;16;33713;0.999;16;33739;3.9960000000000013;271;Cisternas
29;14;14;0.010714285714285716;0.010714285714285716;2.998;0.15000000000000002;0;8.283333333333333;2.998;29;0.999;16;34172;4.000000000000001;37;31512;3.9960000000000013;43;31463;4.000000000000001;37;31155;3.9960000000000004;35;90;0.999;16;2529;0.999;16;2555;9.994000000000003;65;2831;3.9960000000000004;90;Grifos
35;13;13;0.01153846153846154;0.01153846153846154;3.9960000000000004;0.15000000000000002;0;8.266666666666667;3.9960000000000004;35;4.000000000000001;37;31631;3.9960000000000013;43;31582;4.000000000000001;37;31274;2.998;29;90;0.999;16;2404;0.999;16;2430;9.994000000000003;65;2706;8.997;81;2780;2.998;90;Grifos
65;45;16;0.004722222222222223;0.013281250000000001;9.994000000000003;0.21250000000000002;0;9.95;9.994000000000003;65;2.998;29;2831;3.9960000000000004;35;2706;0.999;16;286;0.999;16;260;8.997;81;9;0.999;16;289;6.9950000000000045;61;614;0.999;16;733;8.997;9;Grifos
81;38;21;0.003947368421052633;0.0071428571428571435;8.997;0.15000000000000002;0;9.183333333333334;8.997;81;3.9960000000000004;35;2780;0.999;16;360;0.999;16;334;9.994000000000003;65;9;0.999;16;199;6.9950000000000045;61;524;0.999;16;643;0.999;16;678;9.994000000000003;9;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.85;0.999;16;0.999;16;640;0.999;16;614;9.994000000000003;65;289;8.997;81;199;6.9950000000000045;61;309;0.999;16;428;0.999;16;463;0.999;16;969;8.997;199;Grifos
61;16;15;0.00859375;0.009166666666666667;6.9950000000000045;0.1375;0;9.266666666666667;6.9950000000000045;61;0.999;16;939;9.994000000000003;65;614;8.997;81;524;0.999;16;309;0.999;16;58;0.999;16;93;0.999;16;599;5.0009999999999994;42;657;8.997;524;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.25;0.999;16;9.994000000000003;65;733;8.997;81;643;0.999;16;428;6.9950000000000045;61;58;0.999;16;19;0.999;16;525;5.0009999999999994;42;583;2.999;32;644;6.9950000000000045;58;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.833333333333334;0.999;16;8.997;81;678;0.999;16;463;6.9950000000000045;61;93;0.999;16;19;0.999;16;490;5.0009999999999994;42;548;2.999;32;609;2.999;26;662;6.9950000000000045;93;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.266666666666667;0.999;16;0.999;16;969;6.9950000000000045;61;599;0.999;16;525;0.999;16;490;5.0009999999999994;42;42;2.999;32;103;2.999;26;156;2.999;25;219;5.0009999999999994;42;Grifos
42;25;15;0.0075;0.0125;5.0009999999999994;0.1875;0;9.233333333333333;5.0009999999999994;42;6.9950000000000045;61;657;0.999;16;583;0.999;16;548;0.999;16;42;2.999;32;19;2.999;26;72;2.999;25;135;1.9979999999999996;22;204;2.999;19;Lavadora
32;11;16;0.011363636363636364;0.0078125;2.999;0.125;0;9.25;2.999;32;0.999;16;644;0.999;16;609;0.999;16;103;5.0009999999999994;42;19;2.999;26;21;2.999;25;84;1.9979999999999996;22;153;1.9979999999999996;22;294;5.0009999999999994;19;Lavadora
26;12;11;0.013541666666666667;0.014772727272727272;2.999;0.1625;0;9.133333333333333;2.999;26;0.999;16;662;0.999;16;156;5.0009999999999994;42;72;2.999;32;21;2.999;25;37;1.9979999999999996;22;106;1.9979999999999996;22;247;0.999;16;401;2.999;21;Lavadora
25;10;10;0.01625;0.01625;2.999;0.1625;0;9.183333333333334;2.999;25;0.999;16;219;5.0009999999999994;42;135;2.999;32;84;2.999;26;37;1.9979999999999996;22;44;1.9979999999999996;22;185;0.999;16;339;0.999;16;374;2.999;37;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;9.333333333333334;1.9979999999999996;22;5.0009999999999994;42;204;2.999;32;153;2.999;26;106;2.999;25;44;1.9979999999999996;22;119;0.999;16;273;0.999;16;308;3.0;30;1382;2.999;44;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;9.683333333333334;1.9979999999999996;22;2.999;32;294;2.999;26;247;2.999;25;185;1.9979999999999996;22;119;0.999;16;132;0.999;16;167;3.0;30;1241;13.985999999999999;96;1495;1.9979999999999996;119;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.25;0.999;16;2.999;26;401;2.999;25;339;1.9979999999999996;22;273;1.9979999999999996;22;132;0.999;16;19;3.0;30;1093;13.985999999999999;96;1347;12.986999999999998;90;1909;1.9979999999999996;132;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;9.833333333333334;0.999;16;2.999;25;374;1.9979999999999996;22;308;1.9979999999999996;22;167;0.999;16;19;3.0;30;1058;13.985999999999999;96;1312;12.986999999999998;90;1874;0.999;16;2045;1.9979999999999996;167;Lavadora
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;10.733333333333333;3.0;30;1.9979999999999996;22;1382;1.9979999999999996;22;1241;0.999;16;1093;0.999;16;1058;13.985999999999999;96;224;12.986999999999998;90;786;0.999;16;957;2.9979999999999998;43;1152;13.985999999999999;224;Cisternas
96;14;14;0.011607142857142858;0.011607142857142858;13.985999999999999;0.1625;0;10.966666666666667;13.985999999999999;96;1.9979999999999996;22;1495;0.999;16;1347;0.999;16;1312;3.0;30;224;12.986999999999998;90;466;0.999;16;637;2.9979999999999998;43;832;16.98500000000001;112;1046;3.0;224;Lavadora
90;20;14;0.008125;0.011607142857142858;12.986999999999998;0.1625;0;10.333333333333334;12.986999999999998;90;0.999;16;1909;0.999;16;1874;3.0;30;786;13.985999999999999;96;466;0.999;16;81;2.9979999999999998;43;276;16.98500000000001;112;490;0.999;16;1283;2.9979999999999998;276;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.183333333333334;0.999;16;0.999;16;2045;3.0;30;957;13.985999999999999;96;637;12.986999999999998;90;81;2.9979999999999998;43;179;16.98500000000001;112;393;0.999;16;1186;3.989000000000002;40;1357;12.986999999999998;81;Lavadora
43;8;9;0.009375000000000001;0.008333333333333335;2.9979999999999998;0.07500000000000001;0;10.433333333333334;2.9979999999999998;43;3.0;30;1152;13.985999999999999;96;832;12.986999999999998;90;276;0.999;16;179;16.98500000000001;112;171;0.999;16;964;3.989000000000002;40;1135;18.986999999999973;146;1356;16.98500000000001;171;Grifos
112;14;14;0.011607142857142858;0.011607142857142858;16.731303211351765;0.1625;0;10.0;16.98500000000001;112;13.985999999999999;96;1046;12.986999999999998;90;490;0.999;16;393;2.9979999999999998;43;171;0.999;16;681;3.989000000000002;40;852;18.986999999999973;146;1073;13.99899999999998;108;1391;2.9979999999999998;171;Lavadora
20;0;1;-9999.0;0.012500000000000011;0.2536967886482456;0.012500000000000011;0.1625;10.233333333333333;16.98500000000001;112;13.985999999999999;96;1046;12.986999999999998;90;490;0.999;16;393;2.9979999999999998;43;171;0.999;16;681;3.989000000000002;40;852;18.986999999999973;146;1073;13.99899999999998;108;1391;2.9979999999999998;171;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;10.216666666666667;0.999;16;12.986999999999998;90;1283;0.999;16;1186;2.9979999999999998;43;964;16.98500000000001;112;681;3.989000000000002;40;155;18.986999999999973;146;376;13.99899999999998;108;694;3.989000000000002;40;1266;3.989000000000002;155;Lavadora
40;13;13;0.009615384615384616;0.009615384615384616;3.989000000000002;0.125;0;10.066666666666666;3.989000000000002;40;0.999;16;1357;2.9979999999999998;43;1135;16.98500000000001;112;852;0.999;16;155;18.986999999999973;146;181;13.99899999999998;108;499;3.989000000000002;40;1071;4.986000000000005;48;1137;18.986999999999973;181;Grifos
146;12;10;0.010416666666666666;0.0125;17.583391129032236;0.125;0;10.75;18.986999999999973;146;2.9979999999999998;43;1356;16.98500000000001;112;1073;0.999;16;376;3.989000000000002;40;181;13.99899999999998;108;172;3.989000000000002;40;744;4.986000000000005;48;810;0.999;16;864;13.99899999999998;172;Duchas
88;0;1;-9999.0;0.012500000000000011;1.1228870967741904;0.012500000000000011;0.125;10.516666666666667;18.986999999999973;146;2.9979999999999998;43;1356;16.98500000000001;112;1073;0.999;16;376;3.989000000000002;40;181;13.99899999999998;108;172;3.989000000000002;40;744;4.986000000000005;48;810;0.999;16;864;13.99899999999998;172;Duchas
22;0;1;-9999.0;0.012500000000000011;0.28072177419354827;0.012500000000000011;0.1375;10.583333333333334;18.986999999999973;146;2.9979999999999998;43;1356;16.98500000000001;112;1073;0.999;16;376;3.989000000000002;40;181;13.99899999999998;108;172;3.989000000000002;40;744;4.986000000000005;48;810;0.999;16;864;13.99899999999998;172;Duchas
108;13;15;0.010576923076923078;0.009166666666666667;13.99899999999998;0.1375;0;11.05;13.99899999999998;108;16.98500000000001;112;1391;0.999;16;694;3.989000000000002;40;499;18.986999999999973;146;172;3.989000000000002;40;464;4.986000000000005;48;530;0.999;16;584;0.999;16;2086;18.986999999999973;172;Grifos
40;13;13;0.009615384615384616;0.009615384615384616;3.989000000000002;0.125;0;11.583333333333334;3.989000000000002;40;0.999;16;1266;3.989000000000002;40;1071;18.986999999999973;146;744;13.99899999999998;108;464;4.986000000000005;48;26;0.999;16;80;0.999;16;1582;4.986000000000005;48;1603;4.986000000000005;26;Grifos
48;13;13;0.009615384615384616;0.009615384615384616;4.986000000000005;0.125;0;11.683333333333334;4.986000000000005;48;3.989000000000002;40;1137;18.986999999999973;146;810;13.99899999999998;108;530;3.989000000000002;40;26;0.999;16;6;0.999;16;1508;4.986000000000005;48;1529;0.999;16;1645;3.989000000000002;26;Grifos
48;13;13;0.009615384615384616;0.009615384615384616;4.986000000000005;0.125;0;11.966666666666667;4.986000000000005;48;3.989000000000002;40;1603;4.986000000000005;48;1529;0.999;16;1507;0.999;16;5;0.999;16;68;4.995000000000004;52;97;10.996000000000016;105;222;0.999;16;620;4.995000000000004;97;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;11.9;0.999;16;4.986000000000005;48;1645;0.999;16;1623;0.999;16;121;4.986000000000005;48;68;4.995000000000004;52;13;10.996000000000016;105;138;0.999;16;536;3.999000000000001;38;739;4.995000000000004;13;Grifos
52;13;13;0.008653846153846154;0.008653846153846154;4.995000000000004;0.1125;0;11.383333333333333;4.995000000000004;52;0.999;16;1652;0.999;16;150;4.986000000000005;48;97;0.999;16;13;10.996000000000016;105;73;0.999;16;471;3.999000000000001;38;674;52.985000000000156;375;750;10.996000000000016;73;Grifos
105;54;44;0.0025462962962962965;0.003125;10.996000000000016;0.1375;0;11.466666666666667;10.996000000000016;105;0.999;16;275;4.986000000000005;48;222;0.999;16;138;4.995000000000004;52;73;0.999;16;293;3.999000000000001;38;496;52.985000000000156;375;572;0.999;16;1221;4.995000000000004;73;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;11.1;0.999;16;4.986000000000005;48;620;0.999;16;536;4.995000000000004;52;471;10.996000000000016;105;293;3.999000000000001;38;187;52.985000000000156;375;263;0.999;16;912;2.0;29;1424;3.999000000000001;187;Grifos
38;15;15;0.009166666666666667;0.009166666666666667;3.999000000000001;0.1375;0;11.483333333333333;3.999000000000001;38;0.999;16;739;4.995000000000004;52;674;10.996000000000016;105;496;0.999;16;187;52.985000000000156;375;38;0.999;16;687;2.0;29;1199;0.999;16;7171;52.985000000000156;38;Cisternas
375;22;17;0.00681818181818182;0.008823529411764707;52.985000000000156;0.15000000000000002;0;11.75;52.985000000000156;375;4.995000000000004;52;750;10.996000000000016;105;572;0.999;16;263;3.999000000000001;38;38;0.999;16;274;2.0;29;786;0.999;16;6758;0.999;16;7068;3.999000000000001;38;Duchas
16;5;5;0.0125;0.0125;0.999;0.0625;0;12.566666666666666;0.999;16;10.996000000000016;105;1221;0.999;16;912;3.999000000000001;38;687;52.985000000000156;375;274;2.0;29;496;0.999;16;6468;0.999;16;6778;0.999;16;6932;52.985000000000156;274;Duchas
29;8;8;0.009375000000000001;0.009375000000000001;2.0;0.07500000000000001;0;12.1;2.0;29;0.999;16;1424;3.999000000000001;38;1199;52.985000000000156;375;786;0.999;16;496;0.999;16;5943;0.999;16;6253;0.999;16;6407;2.998;29;6481;52.985000000000156;786;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;13.633333333333333;0.999;16;3.999000000000001;38;7171;52.985000000000156;375;6758;0.999;16;6468;2.0;29;5943;0.999;16;294;0.999;16;448;2.998;29;522;0.999;16;609;2.998;522;Fugas
16;5;5;0.0125;0.0125;0.999;0.0625;0;13.8;0.999;16;52.985000000000156;375;7068;0.999;16;6778;2.0;29;6253;0.999;16;294;0.999;16;138;2.998;29;212;0.999;16;299;0.999;16;787;2.998;212;Fugas
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.366666666666667;0.999;16;0.999;16;6932;2.0;29;6407;0.999;16;448;0.999;16;138;2.998;29;58;0.999;16;145;0.999;16;633;0.999;16;761;2.998;58;Fugas
29;14;14;0.010714285714285716;0.010714285714285716;2.998;0.15000000000000002;0;14.6;2.998;29;2.0;29;6481;0.999;16;522;0.999;16;212;0.999;16;58;0.999;16;58;0.999;16;546;0.999;16;674;1.9969999999999999;30;696;1.9969999999999999;696;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.05;0.999;16;0.999;16;609;0.999;16;299;0.999;16;145;2.998;29;58;0.999;16;472;0.999;16;600;1.9969999999999999;30;622;3.0000000000000004;38;661;2.998;58;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.183333333333334;0.999;16;0.999;16;787;0.999;16;633;2.998;29;546;0.999;16;472;0.999;16;112;1.9969999999999999;30;134;3.0000000000000004;38;173;0.999;16;228;1.9969999999999999;134;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.316666666666666;0.999;16;0.999;16;761;2.998;29;674;0.999;16;600;0.999;16;112;1.9969999999999999;30;6;3.0000000000000004;38;45;0.999;16;100;0.999;16;227;1.9969999999999999;6;Cisternas
30;9;9;0.008333333333333335;0.008333333333333335;1.9969999999999999;0.07500000000000001;0;14.683333333333334;1.9969999999999999;30;2.998;29;696;0.999;16;622;0.999;16;134;0.999;16;6;3.0000000000000004;38;9;0.999;16;64;0.999;16;191;0.999;16;478;3.0000000000000004;9;Grifos
38;22;11;0.004545454545454546;0.009090909090909092;3.0000000000000004;0.1;0;14.333333333333334;3.0000000000000004;38;0.999;16;661;0.999;16;173;0.999;16;45;1.9969999999999999;30;9;0.999;16;17;0.999;16;144;0.999;16;431;0.999;16;544;1.9969999999999999;9;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.25;0.999;16;0.999;16;228;0.999;16;100;1.9969999999999999;30;64;3.0000000000000004;38;17;0.999;16;111;0.999;16;398;0.999;16;511;0.999;16;536;3.0000000000000004;17;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.366666666666667;0.999;16;0.999;16;227;1.9969999999999999;30;191;3.0000000000000004;38;144;0.999;16;111;0.999;16;271;0.999;16;384;0.999;16;409;0.999;16;434;3.0000000000000004;144;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.15;0.999;16;1.9969999999999999;30;478;3.0000000000000004;38;431;0.999;16;398;0.999;16;271;0.999;16;97;0.999;16;122;0.999;16;147;0.999;16;1034;3.0000000000000004;431;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.033333333333333;0.999;16;3.0000000000000004;38;544;0.999;16;511;0.999;16;384;0.999;16;97;0.999;16;9;0.999;16;34;0.999;16;921;1.998;28;975;3.0000000000000004;544;Lavavajillas
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.45;0.999;16;0.999;16;536;0.999;16;409;0.999;16;122;0.999;16;9;0.999;16;9;0.999;16;896;1.998;28;950;0.999;16;1040;3.0000000000000004;569;Lavavajillas
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.866666666666667;0.999;16;0.999;16;434;0.999;16;147;0.999;16;34;0.999;16;9;0.999;16;871;1.998;28;925;0.999;16;1015;0.999;16;1124;1.998;925;Lavavajillas
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.65;0.999;16;0.999;16;1034;0.999;16;921;0.999;16;896;0.999;16;871;1.998;28;38;0.999;16;128;0.999;16;237;0.999;16;262;1.998;38;Lavavajillas
28;11;11;0.007954545454545455;0.007954545454545455;1.998;0.08750000000000001;0;14.55;1.998;28;0.999;16;975;0.999;16;950;0.999;16;925;0.999;16;38;0.999;16;62;0.999;16;171;0.999;16;196;0.999;16;221;0;3600;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;14.866666666666667;0.999;16;0.999;16;1124;0.999;16;237;1.998;28;171;0.999;16;93;0.999;16;9;0.999;16;34;0.999;16;483;0.999;16;508;1.998;171;Lavavajillas
